def_name,def_pos,off_name,off_pos,route,ipa,comp_prob,result,epa
Nick Vigil,OLB,Jordan Wilkins,RB,FLAT,-0.8287310600280762,0.9359921813011169,C,-0.251404009170787
Nate Hairston,CB,Joe Mixon,HB,SCREEN,-2.1149039268493652,0.9357776045799255,C,-0.0064818406236586395
Anthony Walker,ILB,Tyler Kroft,TE,FLAT,0.017452239990234375,0.838856041431427,C,-1.08949041416876
Quincy Wilson,CB,A.J. Green,WR,HITCH,-5.620622634887695,0.8785737156867981,C,4.24417453227267
Darqueze Dennard,CB,T.Y. Hilton,WR,CROSS,-0.8569121360778809,0.9082880616188049,C,0.0189354408549356
Darqueze Dennard,CB,T.Y. Hilton,WR,SLANT,46.419136226177216,0.20991761982440948,I,0.50324234475543
Preston Brown,MLB,Eric Ebron,TE,CROSS,-3.359907865524292,0.9018983244895935,C,-0.0550638147812939
William Jackson,CB,T.Y. Hilton,WR,IN,2.2351622581481934,0.891890823841095,C,-1.9730820462243999
Jordan Evans,OLB,Eric Ebron,TE,GO,-53.5757839679718,0.7745078206062317,C,-3.1303071579170196
Anthony Walker,ILB,Tyler Boyd,WR,HITCH,54.81140613555908,0.32729750871658325,C,-0.0186381946563997
Darius Leonard,LB,Giovani Bernard,HB,OUT,-8.200258016586304,0.887455940246582,C,-0.00143041963091944
Jessie Bates,DB,T.Y. Hilton,WR,IN,-0.06555106956511736,0.0030006703455001116,I,0.849367756460221
William Jackson,CB,T.Y. Hilton,WR,HITCH,19.6094810962677,0.5584390759468079,C,-2.0964565327234297
Preston Brown,MLB,Nyheim Hines,RB,ANGLE,25.19228458404541,0.6703800559043884,C,-1.49847931805789
Preston Brown,MLB,Erik Swoope,TE,CROSS,-2.04620361328125,0.9012414216995239,C,-1.66391233050575
Dre Kirkpatrick,CB,Ryan Grant,WR,HITCH,-2.94950008392334,0.908574640750885,C,0.221628870227843
Clayton Fejedelem,FS,T.Y. Hilton,WR,CROSS,-6.33397102355957,0.8155595064163208,I,0.9234455550712091
Clayton Geathers,FS,C.J. Uzomah,TE,OUT,-0.557553768157959,0.911344587802887,C,0.15497306471795003
Quincy Wilson,CB,A.J. Green,WR,,13.164015859365463,0.043367303907871246,I,-2.32345566381714
Kenny Moore,CB,A.J. Green,WR,CROSS,39.28775489330292,0.39335277676582336,I,0.16574066279892097
Quincy Wilson,CB,John Ross,WR,GO,-8.869820833206177,0.6913531422615051,C,-1.88620781807042
Darqueze Dennard,CB,Jack Doyle,TE,CROSS,-2.7437031269073486,0.9690949320793152,C,0.0900250349604055
Preston Brown,MLB,Nyheim Hines,RB,SCREEN,-0.21297335624694824,0.984226405620575,C,-0.281088542658407
Nick Vigil,OLB,Nyheim Hines,RB,ANGLE,0.6503105163574219,0.784865140914917,C,-0.03735465350978
Nick Vigil,OLB,Eric Ebron,TE,CROSS,2.150040864944458,0.9037081599235535,C,0.34525625675469607
Dre Kirkpatrick,CB,T.Y. Hilton,WR,,38.899822533130646,0.22255836427211761,I,-0.7390669796283309
Jessie Bates,DB,Nyheim Hines,RB,FLAT,-1.2311816215515137,0.9777833819389343,C,0.458872470145671
Hardy Nickerson,MLB,Jack Doyle,TE,IN,37.226465344429016,0.4611950218677521,C,-0.208683454220874
Nick Vigil,OLB,Jack Doyle,TE,SCREEN,2.600395679473877,0.5905746817588806,I,0.552399764611827
Clayton Geathers,FS,Tyler Eifert,TE,OUT,-5.734580755233765,0.8806185722351074,C,1.11283616253312
Dre Kirkpatrick,CB,Ryan Grant,WR,SLANT,14.320152997970581,0.7008103728294373,C,-0.0299307185813502
Preston Brown,MLB,Ryan Grant,WR,CROSS,-5.638855695724487,0.9196532368659973,C,-1.29605744066349
William Jackson,CB,T.Y. Hilton,WR,GO,-1.3274043798446655,0.09002292901277542,I,0.375721095153431
Hardy Nickerson,MLB,Jordan Wilkins,RB,ANGLE,0.46080946922302246,0.9154971837997437,C,0.138355554852984
Jessie Bates,DB,Eric Ebron,TE,IN,3.2890498638153076,0.8203877806663513,C,-1.53969736267934
Dre Kirkpatrick,CB,T.Y. Hilton,WR,SLANT,65.71878641843796,0.1697147637605667,I,0.215286911864352
Nick Vigil,OLB,Jordan Wilkins,RB,SCREEN,-0.28273463249206543,0.9837508797645569,C,-0.019109469665488998
Nick Vigil,OLB,Jack Doyle,TE,HITCH,-11.619329452514648,0.9163998961448669,C,-1.21935676510351
William Jackson,CB,T.Y. Hilton,WR,SLANT,1.283276081085205,0.8735897541046143,C,-1.4841161507692
Darius Leonard,LB,Joe Mixon,HB,SCREEN,-0.10347962379455566,0.9821033477783203,C,0.18418873190689103
Nate Hairston,CB,A.J. Green,WR,SLANT,8.663755655288696,0.8511709570884705,C,-0.9153932942481708
Clayton Geathers,FS,Tyler Boyd,WR,SCREEN,-0.6240427494049072,0.9749329686164856,C,0.27063575022145203
Kenny Moore,CB,Joe Mixon,HB,FLAT,-1.4501690864562988,0.899890661239624,I,0.9133865030321311
Malik Hooker,FS,A.J. Green,WR,POST,-2.4187684059143066,0.4192710518836975,C,-3.48762887372616
Dre Kirkpatrick,CB,T.Y. Hilton,WR,GO,-3.3509083092212677,0.1334482878446579,I,0.925207927099181
Jessie Bates,DB,Zach Pascal,WR,IN,-11.496895551681519,0.8446982502937317,C,-2.6006449554799302
William Jackson,CB,Nyheim Hines,RB,SCREEN,0.015687942504882812,0.9512326717376709,I,1.45251956125422
Clayton Geathers,FS,Tyler Eifert,TE,,6.3705384731292725,0.158261239528656,I,-1.7804183864112402
Darius Leonard,LB,Joe Mixon,HB,FLAT,-0.47078728675842285,0.9477023482322693,C,-1.00104787990276
Dre Kirkpatrick,CB,T.Y. Hilton,WR,HITCH,0.998157262802124,0.901043713092804,C,-0.0300621980975431
Dre Kirkpatrick,CB,Ryan Grant,WR,GO,5.3498826920986176,0.10270208865404129,I,1.5829292323099802
Najee Goode,OLB,A.J. Green,WR,SLANT,-37.54603564739227,0.8300849199295044,C,-1.6091369759192602
Anthony Walker,ILB,Tyler Eifert,TE,HITCH,4.478353261947632,0.8358632326126099,C,0.286110051078367
Darius Leonard,LB,Tyler Boyd,WR,CROSS,-1.2886881828308105,0.7318093776702881,C,-2.31926171540381
Darius Leonard,LB,Joe Mixon,HB,ANGLE,-0.11799931526184082,0.8916400074958801,C,0.0199832007819585
Quincy Wilson,CB,A.J. Green,WR,SLANT,-3.9916038513183594,0.8648868203163147,C,-1.09827931251587
Kenny Moore,CB,A.J. Green,WR,GO,0.7206633687019348,0.035844191908836365,I,0.43852237495945795
Kenny Moore,CB,Tyler Boyd,WR,HITCH,-4.30031418800354,0.7886898517608643,I,0.997284164065624
Nick Vigil,OLB,Andrew Luck,QB,,25.27082357555628,0.016883453354239464,I,0.408324694047114
Dre Kirkpatrick,CB,T.Y. Hilton,WR,SLANT,13.390016555786133,0.7025793194770813,I,0.7193416885460941
Hardy Nickerson,MLB,Jack Doyle,TE,OUT,13.045257329940796,0.7696055173873901,C,-1.6940476028204798
Darqueze Dennard,CB,Jack Doyle,TE,CROSS,-4.118317365646362,0.9316517114639282,C,0.18462606938233897
Clayton Fejedelem,FS,Chester Rogers,WR,CROSS,-1.4592170715332031,0.8733264803886414,C,-1.09300631792775
Jessie Bates,DB,Ryan Grant,WR,CROSS,-2.2182583808898926,0.9031410217285156,C,0.0426519073596836
William Jackson,CB,Ryan Grant,WR,CROSS,3.942471742630005,0.8868511319160461,C,-0.5510249202415749
Nick Vigil,OLB,Nyheim Hines,RB,ANGLE,-3.3597230911254883,0.8824412822723389,C,-0.164452915960448
Hardy Nickerson,MLB,Nyheim Hines,RB,FLAT,-0.2845168113708496,0.9717177152633667,C,-0.265737976848379
Nick Vigil,OLB,Nyheim Hines,RB,SCREEN,12.126606702804565,0.862197995185852,C,0.595590530368652
Dre Kirkpatrick,CB,Nyheim Hines,RB,FLAT,6.315642595291138,0.6271833181381226,I,0.319960652775157
Darqueze Dennard,CB,Jack Doyle,TE,OUT,-0.38407444953918457,0.6485109925270081,C,9.325883924615491
William Jackson,CB,Jack Doyle,TE,HITCH,-5.182510614395142,0.925987720489502,C,0.749459485820667
Jerome Baker,LB,Delanie Walker,TE,OUT,0.8252382278442383,0.8957299590110779,C,-1.02630518050844
Xavien Howard,CB,Corey Davis,WR,POST,-1.9288182258605957,0.879744291305542,C,-2.36384260460961
Minkah Fitzpatrick,DB,Corey Davis,WR,OUT,-3.426462411880493,0.9742271304130554,C,0.45607132609266204
Bobby McCain,CB,Taywan Taylor,WR,GO,5.5289626121521,0.1301657110452652,I,1.1303114061630801
Wesley Woodyard,ILB,Danny Amendola,WR,IN,-12.957978248596191,0.8926714062690735,C,0.0765265261399002
Logan Ryan,CB,Danny Amendola,WR,SCREEN,0.8169233798980713,0.9419474601745605,C,1.53915606766857
Raekwon McMillan,LB,Corey Davis,WR,FLAT,-0.254136323928833,0.9570625424385071,C,-0.810117916756005
Jerome Baker,LB,Tajae Sharpe,WR,SCREEN,-0.028586387634277344,0.9503283500671387,C,-1.07440921428203
Kiko Alonso,OLB,Derrick Henry,RB,SCREEN,-0.11681914329528809,0.9074446558952332,C,0.4967096374065901
T.J. McDonald,SS,Luke Stocker,TE,CROSS,31.15535080432892,0.3616579473018646,C,-2.24300716568523
Bobby McCain,CB,Delanie Walker,TE,FLAT,75.10389685630798,0.17265814542770386,I,0.329679044917933
Bobby McCain,CB,Corey Davis,WR,CORNER,-16.55062586069107,0.3377634882926941,I,0.8818435742273779
Minkah Fitzpatrick,DB,Corey Davis,WR,FLAT,2.1508991718292236,0.9238770604133606,C,2.76890252257927
Adoree' Jackson,CB,Albert Wilson,WR,SCREEN,-0.8742809295654297,0.9797496795654297,C,0.10087417362418599
Logan Ryan,CB,Danny Amendola,WR,CROSS,56.99416995048523,0.24933332204818726,I,0.879473128028215
Kamalei Correa,ILB,Albert Wilson,WR,CROSS,-1.1527419090270996,0.9287776947021484,C,-2.01945156308313
Jayon Brown,ILB,Kenyan Drake,RB,OUT,-17.949777841567993,0.8828175067901611,C,0.22825506809163001
Kevin Byard,FS,Jakeem Grant,WR,OUT,-2.947711944580078,0.9223737120628357,C,-0.9995654363851171
Malcolm Butler,CB,Jakeem Grant,WR,HITCH,42.134782671928406,0.342899352312088,C,-1.4092838384608302
Adoree' Jackson,CB,Kenny Stills,WR,OUT,0.17571449279785156,0.8681092858314514,C,-1.85330784806018
Raekwon McMillan,LB,Dion Lewis,RB,ANGLE,0.5652427673339844,0.8946545720100403,C,-0.12671539262604
Xavien Howard,CB,Corey Davis,WR,GO,-13.037300109863281,0.27434760332107544,I,1.6336994814187198
Jayon Brown,ILB,Jakeem Grant,WR,SLANT,-4.544663429260254,0.907089352607727,C,-1.64389539325975
Adoree' Jackson,CB,Albert Wilson,WR,HITCH,47.79045432806015,0.24133159220218658,C,-1.46493661040058
Logan Ryan,CB,Danny Amendola,WR,CROSS,13.185286521911621,0.7871385812759399,C,0.327316259476785
Brian Orakpo,OLB,Kenyan Drake,RB,FLAT,9.67024564743042,0.8380405306816101,I,3.75128314650398
Minkah Fitzpatrick,DB,Corey Davis,WR,FLAT,0.24142861366271973,0.9755809307098389,I,0.252672091917402
Wesley Woodyard,ILB,Kenyan Drake,RB,ANGLE,0.5654513835906982,0.9053557515144348,C,0.651831677116354
Malcolm Butler,CB,Danny Amendola,WR,GO,0.5974105559289455,0.012899423949420452,I,1.6901084294692599
Kiko Alonso,OLB,Delanie Walker,TE,HITCH,7.465916872024536,0.7186660170555115,I,1.68918405880887
Xavien Howard,CB,Tajae Sharpe,WR,CROSS,24.54257309436798,0.41815319657325745,IN,5.0620819120953
Logan Ryan,CB,Jakeem Grant,WR,HITCH,-0.8492350578308105,0.9644067883491516,C,0.089654771310069
Logan Ryan,CB,Danny Amendola,WR,,38.98908346891403,0.23687167465686798,I,-0.5487906796918479
LeShaun Sims,CB,Danny Amendola,WR,CROSS,-0.08500814437866211,0.8869198560714722,C,-0.27503543314067497
Kevin Byard,FS,Mike Gesicki,TE,CROSS,48.45403730869293,0.44069626927375793,C,-0.964873289825936
Malcolm Butler,CB,Mike Gesicki,TE,GO,-24.81376975774765,0.4193034768104553,IN,6.96781928429262
Kiko Alonso,OLB,Dion Lewis,RB,SCREEN,10.869258642196655,0.8333569169044495,IN,5.56828533642056
Adoree' Jackson,CB,Kenny Stills,WR,SLANT,7.132899761199951,0.8078284859657288,C,-0.873445329455577
Malcolm Butler,CB,Albert Wilson,WR,CORNER,13.104268908500671,0.4882877767086029,I,0.189891898359294
T.J. McDonald,SS,Delanie Walker,TE,IN,-9.046691656112671,0.7779890894889832,C,-1.23413262985739
Bobby McCain,CB,Tajae Sharpe,WR,OUT,0.22014379501342773,0.9011223316192627,I,0.218004045244233
Reshad Jones,SS,Corey Davis,WR,POST,-11.099827289581299,0.6590065956115723,C,-1.69169267746035
Bobby McCain,CB,Corey Davis,WR,IN,-1.38322114944458,0.6688816547393799,I,0.544240117436952
Reshad Jones,SS,Delanie Walker,TE,IN,57.26311951875687,0.20094208419322968,C,-1.3955075989414099
Raekwon McMillan,LB,Luke Stocker,TE,OUT,0.9421467781066895,0.8765891790390015,C,0.127534877750304
Bobby McCain,CB,Dion Lewis,RB,HITCH,0.477367639541626,0.9137784838676453,I,0.883910132244833
Raekwon McMillan,LB,Dion Lewis,RB,FLAT,-4.233694076538086,0.9087488651275635,C,1.27648583770131
Adoree' Jackson,CB,Kenny Stills,WR,CROSS,23.628121614456177,0.5499727725982666,I,0.823441792041318
Jayon Brown,ILB,Kenyan Drake,RB,FLAT,-0.2530992031097412,0.9733822345733643,C,-2.29019480204656
Malcolm Butler,CB,Kenny Stills,WR,POST,25.292810797691345,0.2508483827114105,C,-5.75931346860616
Kevin Byard,FS,Jakeem Grant,WR,GO,-1.7942458391189575,0.050215885043144226,I,0.5064905741129021
Adoree' Jackson,CB,Jakeem Grant,WR,OUT,6.437742710113525,0.8378275632858276,C,0.428956425820468
Kenny Vaccaro,SS,Jakeem Grant,WR,POST,-0.9385585784912109,0.42141324281692505,IN,1.7178944587940002
Raekwon McMillan,LB,Jonnu Smith,TE,FLAT,26.787084341049194,0.5076407194137573,I,0.8025745012897371
Kiko Alonso,OLB,Dion Lewis,RB,SCREEN,-0.4124283790588379,0.9425739049911499,C,-1.4201289852425802
Reshad Jones,SS,Delanie Walker,TE,HITCH,-8.32548439502716,0.4348253905773163,IN,7.2458523865186
Malcolm Butler,CB,Kenny Stills,WR,SCREEN,-1.2119650840759277,0.9381389617919922,C,0.11916132665433801
Kiko Alonso,OLB,Delanie Walker,TE,IN,-6.106507778167725,0.8444554209709167,C,-0.7233063504765359
T.J. McDonald,SS,Corey Davis,WR,IN,-1.819366216659546,0.8778821229934692,I,0.369934125588533
Kiko Alonso,OLB,Dion Lewis,RB,FLAT,-2.5386273860931396,0.9532508850097656,C,0.5154657237235309
Xavien Howard,CB,Corey Davis,WR,POST,-6.91856574267149,0.0956324115395546,I,1.28362636310366
Kiko Alonso,OLB,Dion Lewis,RB,ANGLE,-2.1009087562561035,0.8890536427497864,I,2.8750490753372206
Kiko Alonso,OLB,Corey Davis,WR,HITCH,-4.327219724655151,0.9485146999359131,C,-0.49773463144057795
Minkah Fitzpatrick,DB,Jonnu Smith,TE,CROSS,43.25248897075653,0.29742613434791565,I,0.17746327137486997
Kiko Alonso,OLB,Corey Davis,WR,HITCH,-3.687143325805664,0.8865031599998474,I,0.335530421640643
T.J. McDonald,SS,Jonnu Smith,TE,HITCH,0.7394671440124512,0.8670490980148315,C,-0.723024615832147
Bobby McCain,CB,Dion Lewis,RB,ANGLE,-1.8403291702270508,0.942021906375885,C,-0.392655100007004
Zach Cunningham,ILB,Rex Burkhead,RB,GO,-40.59425592422485,0.8253766298294067,I,0.20827075883004
Kareem Jackson,CB,Rob Gronkowski,TE,GO,7.90601372718811,0.5940629243850708,C,-3.24496875884238
Eric Rowe,CB,Jordan Akins,TE,HITCH,-0.13202428817749023,0.7681642174720764,C,0.721604394850848
Ja'Whaun Bentley,LB,Ryan Griffin,TE,POST,-10.134536027908325,0.6465274095535278,I,1.6912860797243703
Zach Cunningham,ILB,James Develin,FB,FLAT,0.7741272449493408,0.9234897494316101,C,0.218671772889368
Johnathan Joseph,CB,Cordarrelle Patterson,WR,SCREEN,0.20570755004882812,0.9772990345954895,C,-0.909062487246513
Johnathan Joseph,CB,James Develin,FB,FLAT,49.016594886779785,0.41672658920288086,C,0.5780649573011839
Kareem Jackson,CB,James White,RB,OUT,58.528414368629456,0.31039801239967346,I,1.7622291939963899
Kyle Van Noy,OLB,Jordan Thomas,TE,SCREEN,-0.22779256105422974,0.1322195678949356,I,0.5121490442041929
Duron Harmon,FS,DeAndre Hopkins,WR,POST,1.2982644140720367,0.07510373741388321,I,0.45618716998030895
Jonathan Jones,CB,Bruce Ellington,WR,CROSS,37.24474608898163,0.49862709641456604,I,1.63496643851117
Tyrann Mathieu,FS,James White,RB,ANGLE,36.788761615753174,0.5465280413627625,IN,2.7819284136736697
Jonathan Jones,CB,Sammie Coates,WR,IN,24.592265486717224,0.40057048201560974,I,0.202478747939106
Johnathan Joseph,CB,Phillip Dorsett,WR,SLANT,-5.202418565750122,0.9581906795501709,C,-0.657179174712047
Whitney Mercilus,OLB,Jeremy Hill,RB,FLAT,0.006306171417236328,0.9237215518951416,C,0.150216521707968
Johnathan Joseph,CB,Rob Gronkowski,TE,,66.80853515863419,0.15036152303218842,I,-1.4388892445610402
Kareem Jackson,CB,Chris Hogan,WR,HITCH,0.6634235382080078,0.9014052748680115,C,-0.6306792617306459
Benardrick McKinney,ILB,Tom Brady,QB,,3.7943661212921143,0.6514116525650024,I,0.323100853754477
Johnathan Joseph,CB,Rex Burkhead,RB,IN,2.2607147693634033,0.8828389048576355,C,0.7099079778227891
Kevin Johnson,CB,James White,RB,FLAT,-1.2714266777038574,0.9309554696083069,C,-1.98019867126756
Patrick Chung,SS,Jordan Thomas,TE,CORNER,7.649907469749451,0.3405170440673828,C,-2.12129256978668
Elandon Roberts,MLB,DeAndre Hopkins,WR,POST,-29.221588373184204,0.5828419327735901,I,0.29515497178203104
Devin McCourty,FS,Bruce Ellington,WR,FLAT,29.0602445602417,0.5079798102378845,C,-0.0815641898011905
Patrick Chung,SS,Ryan Griffin,TE,CROSS,5.331814289093018,0.8162722587585449,I,0.953528665268857
Aaron Colvin,CB,Riley McCarron,WR,GO,2.2627152502536774,0.06302521377801895,I,0.499506160638796
Zach Cunningham,ILB,James White,RB,SCREEN,-0.32892823219299316,0.9500693678855896,C,0.38663559382561796
Tyrann Mathieu,FS,Rob Gronkowski,TE,CROSS,11.789041757583618,0.5326288938522339,C,-1.82185392087198
Johnathan Joseph,CB,Chris Hogan,WR,IN,22.816336154937744,0.30826449394226074,I,0.47670352742827204
Johnathan Joseph,CB,James White,RB,FLAT,7.771909236907959,0.8554359078407288,I,0.8399411323637479
Zach Cunningham,ILB,Chris Hogan,WR,POST,2.278730273246765,0.09976028650999069,I,1.53672592349688
Ja'Whaun Bentley,LB,DeAndre Hopkins,WR,SLANT,4.489225149154663,0.5414581298828125,C,-1.06727579540593
Eric Rowe,CB,Vyncint Smith,WR,GO,0.1727558672428131,0.1018870398402214,IN,3.7596063085120295
Dylan Cole,ILB,Jeremy Hill,RB,ANGLE,-4.285061359405518,0.9236410856246948,C,0.46336930060203096
Kevin Johnson,CB,Rob Gronkowski,TE,HITCH,-31.799668073654175,0.8870133757591248,I,1.39731923765079
Patrick Chung,SS,Tyler Ervin,RB,FLAT,-11.93661093711853,0.9409497976303101,C,0.467646812086154
Benardrick McKinney,ILB,Rob Gronkowski,TE,GO,5.256824195384979,0.17977817356586456,C,-1.24869472121286
Johnathan Joseph,CB,Phillip Dorsett,WR,OUT,-6.892460584640503,0.5093923807144165,C,-0.81312451158656
Zach Cunningham,ILB,James White,RB,GO,-16.41654074192047,0.5743393301963806,I,0.141116612514035
Kevin Johnson,CB,Phillip Dorsett,WR,OUT,-1.4842450618743896,0.5520848631858826,C,-1.1407022442553
Kevin Johnson,CB,Phillip Dorsett,WR,OUT,-9.889751672744751,0.8328256607055664,C,-2.474832685494
Ja'Whaun Bentley,LB,Bruce Ellington,WR,HITCH,2.0027756690979004,0.5650436282157898,C,0.49839118298523605
Jonathan Jones,CB,Lamar Miller,RB,ANGLE,-0.1657545566558838,0.6082305908203125,C,0.971840426114957
Kareem Jackson,CB,Rob Gronkowski,TE,GO,-21.40984535217285,0.9262143969535828,C,2.9068038118052404
Ja'Whaun Bentley,LB,Deshaun Watson,QB,,4.084956645965576,0.6060620546340942,C,-0.770535146480948
Stephon Gilmore,CB,DeAndre Hopkins,WR,POST,2.4637222290039062,0.6058756709098816,C,-1.2747314865839199
Dont'a Hightower,MLB,Lamar Miller,RB,OUT,18.235011398792267,0.13705988228321075,I,0.22457201010038
Patrick Chung,SS,Ryan Griffin,TE,CORNER,19.3529412150383,0.20449750125408173,I,0.9711710356442879
Devin McCourty,FS,Ryan Griffin,TE,POST,4.881450533866882,0.4765143096446991,I,3.3119627888472003
Zach Cunningham,ILB,Rob Gronkowski,TE,GO,-4.8218414187431335,0.2539319694042206,C,-3.45997116303738
Johnathan Joseph,CB,Phillip Dorsett,WR,HITCH,16.470777988433838,0.7758139967918396,C,0.234862411935855
Kevin Johnson,CB,Chris Hogan,WR,,29.986198991537094,0.10671377927064896,I,-1.41601911310867
Dylan Cole,ILB,Phillip Dorsett,WR,CROSS,7.90257453918457,0.40604639053344727,C,-0.6783324802724101
Dylan Cole,ILB,Rex Burkhead,RB,OUT,18.29313337802887,0.37768635153770447,I,0.44183914206841496
Whitney Mercilus,OLB,Tom Brady,QB,,1.2372919358313084,0.0068228235468268394,I,0.993889436129712
Elandon Roberts,MLB,Bruce Ellington,WR,HITCH,-0.2120375633239746,0.7075867056846619,C,-1.34951257685582
Elandon Roberts,MLB,Bruce Ellington,WR,CROSS,-4.343146085739136,0.730931282043457,C,-1.1673475335590902
Kyle Van Noy,OLB,DeAndre Hopkins,WR,SLANT,-5.090856552124023,0.5617740750312805,C,-0.321954520915705
Dylan Cole,ILB,James Develin,FB,SCREEN,-0.8698403835296631,0.6016977429389954,C,0.33458034465452696
Whitney Mercilus,OLB,James White,RB,HITCH,-20.587605237960815,0.904552698135376,C,-1.30967395783833
Kevin Johnson,CB,Chris Hogan,WR,IN,-4.135429859161377,0.7529922723770142,I,0.464711991923105
Whitney Mercilus,OLB,James White,RB,OUT,-8.976978063583374,0.6306664347648621,C,0.0660381376200108
Tyrann Mathieu,FS,Rob Gronkowski,TE,HITCH,-15.839695930480957,0.8175452947616577,C,-0.7199858377620091
Kevin Johnson,CB,Phillip Dorsett,WR,SCREEN,-16.779112815856934,0.8984150290489197,C,-0.650659685512473
Kyle Van Noy,OLB,DeAndre Hopkins,WR,SLANT,-4.173868894577026,0.5440649390220642,C,-0.04773833693101
Ja'Whaun Bentley,LB,Jordan Akins,TE,HITCH,-37.85892203450203,0.4682687222957611,C,0.260961501015617
Patrick Chung,SS,Ryan Griffin,TE,FLAT,6.535142660140991,0.8743324875831604,C,1.62421489916067
Patrick Chung,SS,Ryan Griffin,TE,OUT,4.878196120262146,0.27092140913009644,I,0.439073565311397
Jonathan Jones,CB,Bruce Ellington,WR,IN,33.88374745845795,0.4668237268924713,I,1.45871571814723
Stephon Gilmore,CB,DeAndre Hopkins,WR,OUT,39.53447341918945,0.3997383117675781,I,0.33271990624547304
Patrick Chung,SS,Ryan Griffin,TE,,45.55639028549194,0.42334288358688354,I,-0.48732593527978396
Eric Rowe,CB,Bruce Ellington,WR,SLANT,3.2084226608276367,0.6630744338035583,C,-1.9131863094752402
Benardrick McKinney,ILB,James Develin,FB,OUT,17.709648609161377,0.370652437210083,C,-0.559612132091562
Kyle Van Noy,OLB,Bruce Ellington,WR,IN,-10.208797454833984,0.4837874174118042,I,0.119504575203038
Jonathan Jones,CB,Bruce Ellington,WR,GO,-30.704089999198914,0.6161133050918579,I,0.13693292365629303
